epoch,lr,loss_pix,loss_detect,loss_v,loss_r_fft,loss_r_grad,loss_r_perc,loss_perc,loss_total,val_psnr,val_ssim,val_psnr_coarse,val_ssim_coarse
736,0.00012683091545772886,0.10606249286793172,0.03350582634959522,0.0032286728176889787,0.03880887036987891,0.45527429282665255,8.172940997282664,9.142354905605316,1.5481032262245813,,,,
737,0.00012673136568284142,0.0959195886272937,0.027604449010901057,0.0029489815491009117,0.03806026363357281,0.447348329393814,8.053281020124754,8.92505645553271,1.5093369175990423,,,,
738,0.00012663181590795398,0.10162891068806251,0.023433205637895565,0.002959803694587511,0.03891949051758274,0.4534442360823353,8.148239324490229,9.114232287804287,1.5334537789225577,,,,
739,0.00012653226613306654,0.09967937963859488,0.02524470920960719,0.003019818630309601,0.038403417581381896,0.4493230134869615,8.140423250198364,9.057885764042537,1.5306951947510243,,,,
740,0.0001264327163581791,0.10151531391311437,0.020769295883871546,0.0030185519809189524,0.03813638745923527,0.44572185310535134,8.032938371102015,8.918922274311383,1.5072957714398703,23.004871027930204,0.63765242484668,23.828716703872182,0.6723169741432448
741,0.00012633316658329166,0.10235707309717933,0.027380316435929804,0.0030202155798785195,0.038608785738081984,0.4547749676120778,8.160585993528366,9.047813258568446,1.5333549248675504,,,,
742,0.00012623361680840422,0.10502463677742829,0.018680973949748627,0.003208081700965219,0.03862989949217687,0.45189695010582603,8.177795978387197,9.18768800497055,1.5593801905711493,,,,
743,0.00012613406703351678,0.10627280340219537,0.021416625316418938,0.003194618493277327,0.03886184993510445,0.4526601704147955,8.187985775868098,9.157346454262733,1.5514000624418258,,,,
744,0.00012603451725862931,0.10485528634550671,0.021483098603822744,0.0031992303596780403,0.039437269353463006,0.45841262824833395,8.252492199341456,9.18763437072436,1.5455076647301516,,,,
745,0.00012593496748374187,0.10921011581085623,0.02346093354648436,0.0033731913771286298,0.03944294177927077,0.4621206473559141,8.302331268787384,9.265360114971797,1.5737995343903701,,,,
746,0.00012583541770885443,0.10246845637448132,0.02308008057368909,0.0032981236845444073,0.04020741682810088,0.47127916834627587,8.311215090751649,9.236283274491628,1.5576168410480022,,,,
747,0.00012573586793396697,0.10709656435064971,0.022027358233576422,0.0031402035599361017,0.03903059190294395,0.4567046156153083,8.137584910790126,9.033455453316371,1.5285799751679103,,,,
748,0.00012563631815907953,0.10310172409129639,0.03340486059723062,0.0032106684928294273,0.03846301593196889,0.4525050999596715,8.209972634911537,9.098105792204539,1.5414755282302697,,,,
749,0.0001255367683841921,0.10441279076039792,0.026271614748055564,0.00320295063732677,0.038870175795940064,0.4598616267864903,8.193748537699381,9.095201867818833,1.5366795810560385,,,,
750,0.00012543721860930465,0.10539832778740674,0.0252750885645213,0.0031519572070465075,0.03822452113963663,0.449139322899282,8.194906528790792,9.10580261150996,1.535724980632464,23.006431068075013,0.637809568970212,23.81613208933101,0.6721189281366224
751,0.0001253376688344172,0.10531004342871407,0.034109271916851945,0.0031117764133038388,0.03876819401824226,0.4538111202108363,8.20641263127327,9.109454331795375,1.5391308305164177,,,,
752,0.00012523811905952977,0.1034335997964566,0.028199235250462116,0.0032014644591375446,0.03964511276377986,0.46723242762188116,8.409378719329833,9.225389365355174,1.554480880498886,,,,
753,0.00012513856928464233,0.09996510863614579,0.02620398501593968,0.003162389906598643,0.039279566635377704,0.45755746178328993,8.209473186731339,9.093897120157878,1.5373781201740107,,,,
754,0.0001250390195097549,0.10981089820464453,0.020212236015014658,0.0032280924493534257,0.03884411265607923,0.4573489270483454,8.256073971589407,9.184538886944454,1.5493912048637868,,,,
755,0.00012493946973486745,0.10877265489349762,0.024280209086619445,0.003221193024880146,0.03884833645812857,0.45365957378720245,8.152918557325998,9.093944890300433,1.5517052409549554,,,,
756,0.00012483991995998,0.10265233381651342,0.027480206678944796,0.0033126030622952383,0.039162108251669756,0.4564910364647706,8.187793618440628,9.157524704933167,1.5564445535341898,,,,
757,0.00012474037018509257,0.10255744063761085,0.032420156055533764,0.002982069158679224,0.039168074975411096,0.45686582547302046,8.20579827427864,9.061541920900344,1.5177010456720987,,,,
758,0.0001246408204102051,0.098020717749993,0.02152169175532208,0.0031581864179922076,0.038621257369716964,0.45655762248982984,8.21187344789505,9.121398784716924,1.5445411744217077,,,,
759,0.00012454127063531766,0.09641436395856241,0.02173949569253087,0.003082185373690057,0.03781705531291664,0.4428250046136479,8.024568289518356,8.927345420916875,1.516560180236896,,,,
760,0.00012444172086043022,0.10041473004578923,0.025923298199009535,0.0029434741193351027,0.037322869388541825,0.43420133522401255,8.048162830869357,8.956959716478984,1.5110321125636499,22.992756947569536,0.6378954030697412,23.820125735502078,0.6722399800684842
761,0.00012434217108554276,0.10616641396967073,0.03206715827344529,0.0032658289500735313,0.03918749582177649,0.46044918553282815,8.293899515271187,9.194402071833611,1.5520195603370666,,,,
762,0.00012424262131065532,0.10765285300246129,0.02626144796517972,0.0030228769247817883,0.039523944968823346,0.4597587151452899,8.245126161972681,9.164569611350695,1.5394882000982761,,,,
763,0.00012414307153576788,0.10421465553808958,0.024689796403620314,0.0032530635369463806,0.03922554658104976,0.46465319956963264,8.243577152490616,9.154143812259038,1.5381470593313376,,,,
764,0.00012404352176088044,0.10640976264451942,0.029424304182139118,0.0033076156188447687,0.039313389578213294,0.4616393262209992,8.198776553074518,9.13564236362775,1.5458811230957508,,,,
765,0.000123943971985993,0.10720031853610029,0.038257002670982844,0.002932327392500156,0.038221059312733514,0.44647406491761404,8.111115123828252,9.063207511107127,1.5276747054109971,,,,
766,0.00012384442221110556,0.10651086460178097,0.03680669236274951,0.0032068589328749417,0.039399524009786545,0.46560766467203696,8.393898006280264,9.394260595242182,1.582109048962593,,,,
767,0.00012374487243621812,0.10765396203690519,0.028827850453994112,0.0033095659155151225,0.03926319648744538,0.45739473594973484,8.202995677789053,9.167206078767776,1.555035439878702,,,,
768,0.00012364532266133068,0.1022169848671183,0.028513664016566527,0.0031153411652970436,0.03981691907392815,0.46436945218592884,8.281215884288152,9.184142046173413,1.5399273832639058,,,,
769,0.00012354577288644324,0.1065336673365285,0.0275673820718661,0.003234348124897224,0.03875933045831819,0.4554284784011543,8.153271057208379,9.119051200151443,1.5570631260673204,,,,
770,0.0001234462231115558,0.10962673983691881,0.024430553423576383,0.003312492612773591,0.03906935617948572,0.455977503520747,8.280667831500372,9.2673171043396,1.5765236621101697,22.98753734434118,0.6380818788012214,23.833075108715263,0.6724856033745107
771,0.00012334667333666836,0.10594886670199534,0.01969477593572056,0.0032431431026755794,0.039282102362873654,0.46003346601501105,8.252985900640487,9.308494983116786,1.5757503435015678,,,,
772,0.0001232471235617809,0.1074692555780833,0.02364362339632559,0.00309205856386446,0.038432066608220336,0.45277005396783354,8.106521648168563,8.973936073978741,1.5112653794387976,,,,
773,0.00012314757378689345,0.10871272375031064,0.03376005908482587,0.003214147123677928,0.039288016428084424,0.4568938965288301,8.260000509023666,9.176967430114747,1.5482611725727717,,,,
774,0.000123048024012006,0.10318071000122776,0.029146120497759397,0.002957795803134407,0.038777543127071115,0.450635327026248,8.151270176966985,9.013812023401261,1.508291247735421,,,,
775,0.00012294847423711854,0.10594045714630435,0.019906997055667355,0.003104143304274961,0.03907975030597299,0.45691830705230435,8.276714992523193,9.22594492038091,1.5477959213157495,,,,
776,0.00012284892446223113,0.10573358298279345,0.028348684290598194,0.003119773319364564,0.0387984751102825,0.45265380712226033,8.169675342241923,9.09992312192917,1.5379110818107924,,,,
777,0.00012274937468734367,0.1073705116674925,0.039964505921002313,0.003249181476227629,0.03934414670026551,0.46312830050786336,8.256035508712133,9.14133687019348,1.5449145024021467,,,,
778,0.00012264982491245623,0.10128790667901437,0.0331587585450914,0.002989494818393723,0.03806645862447719,0.4448087053063015,8.051964244246482,8.952511117855709,1.5129335095485053,,,,
779,0.00012255027513756879,0.10288641697261483,0.026988558484645372,0.003174595584399261,0.03939792680709312,0.46007071317483983,8.193756276369095,9.15151124795278,1.5471299486855665,,,,
780,0.00012245072536268135,0.10857496728810172,0.01871056077750855,0.0032285407254676103,0.039331822912208735,0.4630667798841993,8.242110002040864,9.149142180879911,1.545890143016974,23.044177893635176,0.6386690422975094,23.869027372680634,0.6728920775562158
781,0.0001223511755877939,0.09661871001590043,0.022669369119212017,0.0031167192464636173,0.0389687031856738,0.45347305877755084,8.194800259669622,9.0996602276961,1.5317499972879887,,,,
782,0.00012225162581290647,0.10207202737995734,0.03211379838223773,0.003170478826965943,0.038069657414841154,0.4448721026380857,8.087465165058772,9.02926971713702,1.5371515107651552,,,,
783,0.00012215207603801903,0.10270848162472249,0.03711484539895764,0.0029075367467157774,0.03834151666766653,0.4486498823389411,8.12628558675448,9.053413705031078,1.5205840294559796,,,,
784,0.00012205252626313156,0.10234496839887773,0.02331734848988655,0.002997077217636009,0.038466936396434906,0.44442733315130073,8.032874564329783,8.932847646872203,1.5056098014116288,,,,
785,0.00012195297648824413,0.10384548023187866,0.02199253533981865,0.0032036848344432654,0.03941390741771708,0.46377769876271485,8.202660005291303,9.173030915856362,1.5547225813070933,,,,
786,0.00012185342671335668,0.10047531217181434,0.02402587502569702,0.0029649411842910924,0.03899910548546662,0.455650731548667,8.148272700111072,9.102957178155581,1.5285969310750565,,,,
787,0.00012175387693846924,0.10054112613045921,0.020063994511921854,0.003077926195510372,0.03874696671264246,0.4544908743662139,8.145319730043411,9.025018088022868,1.5227055509885152,,,,
788,0.0001216543271635818,0.09650401960437496,0.02515916407532141,0.0030119759704272534,0.03765202229454492,0.4429963618516922,8.07549649477005,9.007711710532506,1.5183158082266648,,,,
789,0.00012155477738869435,0.10177293609206875,0.01969430770668623,0.003165690340271491,0.038678997607591255,0.45191899115840595,8.138129970431327,9.049586808681488,1.5320678000648817,,,,
790,0.00012145522761380691,0.10363219627955307,0.018126589197684475,0.0032472861665155507,0.03865372785755123,0.4511754697188735,8.166517229874929,9.073939151565234,1.537748950223128,23.04855172957751,0.6386670264129914,23.89064900081649,0.6732120201131531
791,0.00012135567783891947,0.10431944175312917,0.0244556412565539,0.0032457058509559526,0.038526871148496865,0.4482533348724246,8.163961046934128,9.100217872858048,1.5411885174612203,,,,
792,0.00012125612806403201,0.10002159054856748,0.02230556788658736,0.0030397176021021246,0.038326362854180236,0.44792453236877916,8.119044690330822,9.059269511699677,1.528096313526233,,,,
793,0.00012115657828914457,0.1002923125323529,0.02237570067751117,0.0031799933371682225,0.03910317458600427,0.45895688713838656,8.20248525540034,9.124756598472596,1.5372491747140884,,,,
794,0.00012105702851425713,0.10778699434207131,0.015195024603931984,0.003067478955199476,0.038299724145326765,0.4471766133482257,8.111176484823227,9.095992235342662,1.5346976113816102,,,,
795,0.00012095747873936968,0.1045469573000446,0.02237171357942221,0.00317909469067672,0.03872650945947195,0.4501529435316722,8.140591621398926,9.081508435805638,1.5288942741851013,,,,
796,0.00012085792896448225,0.10466518452546249,0.023606784960270487,0.0031331312718975825,0.03880494662638133,0.44938235140095156,8.1915121058623,9.13611269990603,1.5388659867147605,,,,
797,0.0001207583791895948,0.11027821605093777,0.023139328170888027,0.0032345467630269316,0.039577454111228386,0.4628952524935206,8.27488732933998,9.249606045087178,1.560525086025397,,,,
798,0.00012065882941470735,0.1018447612489884,0.01971036501065555,0.003335584862088581,0.03909810291370377,0.4565268467180431,8.158249207337697,9.082737215360005,1.5435446667174497,,,,
799,0.00012055927963981992,0.10472226264731338,0.024039038258291612,0.0031143625355980475,0.0384654533447853,0.4506955649703741,8.195397399862607,9.176112391551335,1.5580559415121873,,,,
800,0.00012045972986493247,0.10453231518622488,0.024870064245336228,0.003034050603249246,0.037992187992980084,0.4443287084499995,8.169215774536132,9.14004055460294,1.5454214952886105,23.08120321237724,0.6385906197997037,23.911693825955727,0.6735048474032035
801,0.00012036018009004503,0.09885727810518195,0.029302643499653887,0.0028966665270369657,0.038513767482557644,0.45248087383806707,8.149708539247513,9.06197432676951,1.522131333500147,,,,
802,0.00012026063031515759,0.10444424541201443,0.024157334376012803,0.003284086754198749,0.03944578599184752,0.46586950204024713,8.228409519791603,9.171478547652562,1.5467987510065238,,,,
803,0.00012016108054027014,0.10287187168529878,0.025023935639745313,0.0031654608207948814,0.03750794577257087,0.4392540007829666,8.019627511501312,8.957253243525823,1.5354737430810927,,,,
804,0.0001200615307653827,0.10931230859520534,0.023762590149109048,0.0033256818005005092,0.039176608315513776,0.46020109970122575,8.256659305095672,9.215336819489798,1.570428798844417,,,,
805,0.00011996198099049526,0.11067804775666445,0.02268143785325947,0.0032330113849942184,0.038786772390206656,0.44976704350362223,8.1961139023304,9.182938971122105,1.5630859451989332,,,,
806,0.0001198624312156078,0.09889673638002326,0.02546898137173154,0.003031596733853803,0.03901705207924048,0.4572003543066482,8.234358406066894,9.088003502289455,1.5188502430915833,,,,
807,0.00011976288144072036,0.104362457858709,0.021364594193421738,0.0031747597685656123,0.03860792378739764,0.4480009806652864,8.15901549657186,9.13866814772288,1.5415737234055995,,,,
808,0.00011966333166583292,0.09925735692183177,0.01949685735163958,0.0030034774368687066,0.03837748798929776,0.4483621475286782,8.050563422838847,8.977492304642995,1.506392375131448,,,,
809,0.00011956378189094547,0.10649950049507122,0.025138617586310374,0.0032528249571138683,0.04012492293453154,0.46099009045089284,8.323868870735168,9.227979413668315,1.5501031001408896,,,,
810,0.00011946423211605803,0.10030935596053799,0.027068668581056936,0.0031391033156372337,0.03858475422797104,0.4572920003285011,8.138416993618012,9.063771043221156,1.5327408649027348,23.090113314805308,0.6395681357608122,23.916568206339527,0.6737223075144866
811,0.00011936468234117059,0.10267720765744646,0.02440368606897986,0.0032520802700067484,0.03841249090619385,0.4510184445728858,8.11987971464793,9.102788494030635,1.5436134119828542,,,,
812,0.00011926513256628315,0.09548372010855626,0.0225998094731537,0.0030222674260585334,0.037287645996548234,0.43441185311724745,8.0268441816171,8.93420623143514,1.5073358461260795,,,,
813,0.00011916558279139571,0.10344332919921725,0.022778717502421605,0.0029791723663947778,0.03789962771891927,0.4432906529555718,8.065379254023235,9.00290462176005,1.52670205210646,,,,
814,0.00011906603301650826,0.10117851737886667,0.024945596148006642,0.0031869938299981487,0.03828498777390147,0.4550255075097084,8.158798438310622,9.021948595841726,1.5398802091677983,,,,
815,0.00011896648324162082,0.10365271823635945,0.027685558124720917,0.003085259488398151,0.03824794618800904,0.44796651527285575,8.170477189620335,9.135994561513265,1.5442143733302751,,,,
816,0.00011886693346673338,0.10126351434737443,0.026586781238846058,0.0032704481278415186,0.03785773911513388,0.4401610095985234,7.989359230796496,8.906778830289841,1.5221719865997632,,,,
817,0.00011876738369184592,0.10380431429948658,0.02341060356537715,0.0030282408224593382,0.038113190613997476,0.44250209353243314,8.077178252736728,9.016342558463414,1.530777455617984,,,,
818,0.00011866783391695848,0.10287730453225473,0.023634463034973408,0.0032642424124787795,0.03968982002697885,0.4649811306968331,8.202308062712351,9.090701820453008,1.5396164116760096,,,,
819,0.00011856828414207104,0.10908750275460383,0.024998622199187064,0.0032909762165218128,0.0386133553343825,0.45030276604617636,8.164359029134115,9.070845584074656,1.5415343418717384,,,,
820,0.00011846873436718359,0.09819614831358195,0.025447218445106518,0.0029445747083324627,0.03719564212951809,0.43738156020020447,7.981661357482275,8.79755875269572,1.4755766538282236,23.091388433492757,0.6395751071084774,23.91296021447457,0.673739084828481
821,0.00011836918459229615,0.1057057173922658,0.018956750158719397,0.0032389509343677975,0.0394873072548459,0.4624398524562518,8.255362969636916,9.173838750521343,1.553904477506876,,,,
822,0.00011826963481740871,0.10150136130396277,0.019415444865400745,0.0030181902041173697,0.03788746594606588,0.4372685148070256,7.945903304219246,8.882690157492956,1.5098827995359898,,,,
823,0.00011817008504252126,0.10695083988054345,0.026857772944849975,0.0030686065176269038,0.038461940475584315,0.44889769634852805,8.031289061903953,8.932228606939315,1.5189708317319552,,,,
824,0.00011807053526763382,0.10033200182563935,0.02245932664085449,0.0029659872575696984,0.03832565242385802,0.44990203843141596,8.140158460537593,9.04352560043335,1.5149810818334422,,,,
825,0.00011797098549274638,0.10793766144973536,0.02547683123061783,0.0031576733657251075,0.039195417655476676,0.4543141666178902,8.188073299328487,9.104343028863271,1.5384519132475059,,,,
826,0.00011787143571785894,0.10829505630147954,0.021607131787233412,0.003335369484193507,0.03845507296888779,0.4540468977143367,8.12070831656456,9.121350848674775,1.5697284869849681,,,,
827,0.00011777188594297149,0.10388194108381868,0.03855670946881513,0.0033166688266646816,0.03824417026092609,0.44824421343704063,8.089242257674535,9.026269487539928,1.5437906702359518,,,,
828,0.00011767233616808405,0.10678351630922407,0.025211944186696655,0.0033608233637399585,0.03930680127620387,0.46526804834914703,8.211460862557093,9.118140892187755,1.5412986981372039,,,,
829,0.0001175727863931966,0.10730396209595104,0.027659820756194147,0.003134837866916011,0.03893743266623157,0.4526146540418267,8.19904155532519,9.097347835699717,1.5334146618843079,,,,
830,0.00011747323661830915,0.09548630566957096,0.018995548010620193,0.003103134453340317,0.03761949446440364,0.44072312768548727,7.968646224339803,8.857203473647436,1.505156753460566,23.05870309529361,0.6392045271147084,23.883647838614728,0.6734761928753588
831,0.00011737368684342171,0.10073955388894926,0.024135501048663126,0.0030888524658924626,0.03784567084318648,0.44442164013162255,8.056491253773371,8.980006855726241,1.5182766678432624,,,,
832,0.00011727413706853427,0.10000041974708437,0.020738160203354047,0.0030717157385273214,0.03806295178364962,0.4407153058797121,8.096093688408533,9.099909762541452,1.5341059948007265,,,,
833,0.00011717458729364683,0.104064842655013,0.01670186857918547,0.0033167684108775576,0.03890681594299773,0.45697693930317956,8.148913942774136,9.078982215126356,1.5433400007585685,,,,
834,0.00011707503751875938,0.10626586098223925,0.024728644807251735,0.0034609313023490056,0.039254194269112,0.4605512707494199,8.164173992474874,9.158461197217305,1.5713103905320167,,,,
835,0.00011697548774387194,0.10199967285152525,0.02133234256959232,0.003208515672395151,0.038162163423839955,0.4427244037700196,8.072045495112738,9.00926300684611,1.5298324284454188,,,,
836,0.0001168759379689845,0.10094078393497814,0.026176924401658634,0.0029971347450555184,0.03821761018286149,0.4479601966838042,8.135898411273956,9.089656164248785,1.5238786307473977,,,,
837,0.00011677638819409706,0.10276038683174799,0.03569095974683947,0.0032504842465338394,0.03880134922995542,0.45685356768469015,8.185570923487345,9.044841154416401,1.525119413435459,,,,
838,0.00011667683841920961,0.09409029834593335,0.027134364975755432,0.0028965413379410166,0.03771975475441044,0.44207390397787094,8.062579633792241,8.941732929150264,1.5011136293411256,,,,
839,0.00011657728864432217,0.10067416680976748,0.026227386503757562,0.0031113801539807656,0.037312357081100346,0.4350085875329872,7.970790142814319,8.925373435020447,1.5192208436628183,,,,
840,0.00011647773886943473,0.09977753412288924,0.01990469985033485,0.0030902056314516813,0.03817554540000856,0.44575784786914785,8.084663706024488,8.962596393624942,1.503541204581658,23.04448338034649,0.6390644248226487,23.876777359858593,0.673468465663304
841,0.00011637818909454727,0.09705668266396969,0.03467272668528286,0.0030162845312588617,0.03705160462219889,0.4364193106691043,7.9324318448702495,8.865747207403183,1.4961844811836877,,,,
842,0.00011627863931965983,0.10392058554571122,0.022125352775145758,0.0030622396053028448,0.03879243184734757,0.45561032462865114,8.19968191186587,9.164050775766373,1.5396257656315961,,,,
843,0.0001161790895447724,0.10433401078140984,0.02018736701474116,0.003041780871778125,0.0388648778006124,0.4524401204039653,8.216795730590821,9.145756248633067,1.5365461866060892,,,,
844,0.00011607953976988494,0.10759662175551057,0.02391363625656311,0.0032780639173627907,0.03915443288666817,0.4572360560142746,8.297301974892616,9.259386400381723,1.5723105743527412,,,,
845,0.0001159799899949975,0.10406061311562856,0.017474414260528686,0.002959596439783733,0.038165281088246655,0.4485136605799198,8.131659836570423,8.999889983733494,1.5117203928530216,,,,
846,0.00011588044022011006,0.10753423026762902,0.022772824929141677,0.0032258553237625165,0.037933967906671265,0.4489046213837961,8.136463163296382,9.131156609455745,1.556160493195057,,,,
847,0.00011578089044522261,0.09973423359915615,0.02483030422004949,0.003300131391370087,0.03908493390772492,0.4585372977579633,8.188237404823303,9.116319557030996,1.5386541401346525,,,,
848,0.00011568134067033517,0.10502474221866578,0.025913204489098025,0.003189514623651727,0.039715454265630494,0.46448093090827264,8.24709876080354,9.185216108957926,1.5443735758463542,,,,
849,0.00011558179089544773,0.10626823998366793,0.027291225750561903,0.003359081197474249,0.039068568664758156,0.45673027510444325,8.187201422452926,9.228548799951872,1.5659555839995543,,,,
850,0.00011548224112056028,0.10217235552457472,0.023034381889395897,0.0031943112959803934,0.03896412316632147,0.45309700708215433,8.143292786677678,9.076745627323787,1.5352538727223872,23.044569481465025,0.6386094655817348,23.877754363244023,0.6736038138284883
851,0.00011538269134567285,0.10561411514257392,0.025482990907243774,0.003104134251771029,0.03834439903342476,0.45254342233141265,8.128993681073188,9.086424307028453,1.5320563318828742,,,,
852,0.0001152831415707854,0.10286283601696293,0.029096032687307153,0.0031627763110615584,0.03811827783550446,0.44419586698835095,8.041583877801894,9.014329655965168,1.5281235995392004,,,,
853,0.00011518359179589796,0.10163092659010241,0.02228521747625791,0.0031323219370581984,0.03863499347741405,0.44821991386512916,8.165895595153172,9.101477275292078,1.5358659652372202,,,,
854,0.00011508404202101052,0.10158040216968706,0.021262476196826204,0.0030793218402929293,0.03829462769984578,0.44906903139005105,8.104987847805024,9.026244300603867,1.5219687576095262,,,,
855,0.00011498449224612306,0.10589865875275185,0.020945694159885876,0.0029684722446593997,0.03823980798479169,0.45143164607385794,8.100599396228791,9.030291631817818,1.520255638162295,,,,
856,0.00011488494247123562,0.10161945024350037,0.02004943127971283,0.00292795703195831,0.03802801063672329,0.4454432261486848,8.015974267323811,8.986598461866379,1.5147659959892432,,,,
857,0.00011478539269634818,0.10241454688366503,0.02113635885258797,0.0029574471550101104,0.038991489125570905,0.4601138086989522,8.19973337451617,9.068294310569764,1.5178046214083831,,,,
858,0.00011468584292146073,0.09956654766574502,0.019677156395036376,0.003095096601100522,0.038535881294713664,0.4543952513486147,8.143089826901754,9.144173973798752,1.5366356665889422,,,,
859,0.00011458629314657329,0.10484001625639697,0.02281622983704968,0.003084913024334431,0.03833139681567748,0.44831298341353737,8.093287545442582,9.011589350303014,1.5178925171494484,,,,
860,0.00011448674337168585,0.10124690203617016,0.022382326017985104,0.0032068978550038687,0.037275214477752644,0.4368185341358185,7.993388772010803,8.9296205163002,1.5156536067525546,23.037289931115428,0.6391233689054245,23.87161434914474,0.6736755125496529
861,0.0001143871935967984,0.10165343469319245,0.02328140782464819,0.0030105989406365554,0.03787744577275589,0.44577856886511047,8.056559869647026,8.963090349237124,1.5220281737546126,,,,
862,0.00011428764382191097,0.10313431202278783,0.02347641898444787,0.0032223854278223977,0.03889852321784323,0.45846781072517234,8.263522376616796,9.173507304986318,1.5472223880390326,,,,
863,0.00011418809404702352,0.10530188363821556,0.021196660064065516,0.003112652986116397,0.03858963979097704,0.4496120670810342,8.152946408589681,9.133194814125696,1.5408699134985606,,,,
864,0.00011408854427213606,0.10046775045339018,0.018621688185257904,0.0030875225261600765,0.03831987713541215,0.4472756206368407,8.146226662397385,9.095364290475846,1.537675912429889,,,,
865,0.00011398899449724864,0.09893698485490555,0.019966723268622387,0.0027421977421302774,0.03801002550171688,0.443770876682053,8.052524224917095,8.963771220048269,1.4894635150829951,,,,
866,0.00011388944472236118,0.10260382365280142,0.024357105038462144,0.0031393503455547033,0.03841062477246548,0.4524739536146323,8.14130304455757,9.088152612249056,1.5329365017513434,,,,
867,0.00011378989494747373,0.10702430907792101,0.02355388740031922,0.003348450564832698,0.039097227718836315,0.4587485007941723,8.217636162042618,9.256144694487254,1.580520698428154,,,,
868,0.0001136903451725863,0.10409462324654063,0.0260902302281058,0.003125430744330515,0.038060711898530525,0.44714722527811923,8.001393882433574,8.933462023735046,1.523082055648168,,,,
869,0.00011359079539769885,0.09894664525830497,0.019744592067769892,0.0031025153404092027,0.039137122752921034,0.4561542187196513,8.092420955499014,8.945301095644632,1.5072445345421632,,,,
870,0.00011349124562281141,0.1054852036293596,0.01878505506340507,0.0032864536970009794,0.03954475492549439,0.4623042153815428,8.237913208206495,9.20014892021815,1.5547819698850314,23.026745132511564,0.6393064195193574,23.85865668165001,0.6735922794291592
871,0.00011339169584792397,0.10148069044419875,0.01955778560870769,0.003058492457785178,0.03853155047399923,0.44955134658763807,8.05981803437074,8.956363121668497,1.5130771569907666,,,,
872,0.00011329214607303652,0.09953889717968802,0.02801123034428201,0.0030536034636194625,0.03740378837877264,0.44290080821762484,7.925842861334483,8.835961866378785,1.5039706774055959,,,,
873,0.00011319259629814908,0.10596634176714967,0.0175864781626944,0.0031720535875138013,0.04024624765540163,0.47408935989563666,8.31566468278567,9.21760062177976,1.539066767692566,,,,
874,0.00011309304652326164,0.09548151303703586,0.0221438409903944,0.0031371544124946618,0.03780892855332543,0.4435060491164525,7.911341113845507,8.783331883947055,1.4925076896945635,,,,
875,0.00011299349674837419,0.10086837228542815,0.020738959193529163,0.00320898357713304,0.03854099420520166,0.45016196186964713,8.079373135169346,9.034745727976164,1.5294362549980483,,,,
876,0.00011289394697348675,0.10555662879099449,0.028461743298935954,0.0031221045114458927,0.03837594094220549,0.4497337338825067,8.149963629245757,9.110988775889078,1.5448495815197627,,,,
877,0.0001127943971985993,0.10654672728075336,0.026226599535118092,0.0029376195766114203,0.03804729829037872,0.44866960554694135,8.08121138215065,9.063524681329728,1.523078665137291,,,,
878,0.00011269484742371185,0.10482836680021138,0.023801927989442126,0.0031560786456490556,0.03877159773643749,0.45270860753953457,8.084021761020024,9.017595344781876,1.5295213393867015,,,,
879,0.00011259529764882443,0.10260490441384415,0.028008527594251594,0.0033112286929584418,0.03836543964377294,0.4488029116143783,8.046073732773463,9.032646044095356,1.537834981828928,,,,
880,0.00011249574787393697,0.0994870467033858,0.024972247211881418,0.002792941957917113,0.0376627809756125,0.4381020300711195,7.896632498502731,8.817380287249883,1.4700501029690107,23.040926145090534,0.6393863855986555,23.88511288120053,0.6739702922546711
881,0.00011239619809904952,0.10508469286529969,0.021445595982529635,0.003244002861174522,0.038854965090285985,0.4550742092231909,8.137001144886018,9.12601753671964,1.5490239155789216,,,,
882,0.0001122966483241621,0.1016745284665376,0.02045039486472646,0.003090764454342813,0.03832995155826211,0.450910679778705,8.037171121438345,8.969046076138815,1.5159815475344658,,,,
883,0.00011219709854927464,0.10553854713992526,0.024397454008989426,0.0031879950883497562,0.03886784421435247,0.45147978731741506,8.201077604293824,9.20776771903038,1.554727483044068,,,,
884,0.00011209754877438719,0.10927245778342089,0.0299338008255044,0.003154302866399424,0.038622465694788846,0.45523934134592614,8.154116523265838,9.079949212074279,1.5469139342506726,,,,
885,0.00011199799899949976,0.0990336425214385,0.03665520832742809,0.0029095937827150918,0.038197422008185336,0.44743191969270507,8.065929799278576,9.022362621625264,1.5130013783772787,,,,
886,0.00011189844922461231,0.10045540220259379,0.026569012656285907,0.0031412137315783182,0.038106126489583406,0.4510468360657493,8.09665543238322,9.068783297141392,1.5390805574754873,,,,
887,0.00011179889944972487,0.10043921316973865,0.022305099243158585,0.0029792406898195623,0.038188247266225515,0.4462297396734357,8.083124673366546,9.07709521651268,1.5256336065630118,,,,
888,0.00011169934967483743,0.10000369420740754,0.019719683160577973,0.003141397357133731,0.038640721002593637,0.45470853031923375,8.179761805136998,9.03556958635648,1.5285014758507411,,,,
889,0.00011159979989994997,0.09975232825769732,0.025586389439484946,0.0029481730684589517,0.038147911957154675,0.44479328573991855,8.10392431418101,9.072190608580907,1.522488600263993,,,,
890,0.00011150025012506253,0.10393740925161789,0.018926425345269376,0.0030752927590280404,0.03794073590543121,0.4426228686546286,8.05438643892606,9.06198301712672,1.531613510598739,23.062403319572564,0.6397649650847674,23.904918470876904,0.6742647959719864
